Analyte Cluster,Analyte Group,Analyte,Accession,Theoretical m/z,Adduct,Charge,Average m/z,Delta Average m/z ppm,Average RT,Std dev RT,Sample,Library,Record ID,ID Score,Raw Intensity,m/z,Aligned RT,delta m/z AMU,delta m/z ppm,m/z FWHM,RT FWHM,Isotopic Distribution Score,Mass Accuracy Score,MS2 Score,XIC Score,Attributes
,N-Methyl-L-valine_RT2,L-Leucine_RT2,CASNO:61-90-5,130.0873258,[M-H]-,-1,130.08734,NaN,9.571328,0.07891414,070518Phhmet1,nist_library_elements (2017).libdb,NISTNO:1187750,0.381352,3.75E+10,130.0873258,9.559862264,2.64E-05,0.202646982,9.92E-04,0.338007005,0.91689247,0.9898676,0,0.8158211,
,N-Methyl-L-valine_RT2,L-Isoleucine_RT2,CASNO:73-32-5,130.0873148,[M-H]-,-1,130.08734,0.25576964,9.571328,0.07891414,070518Phhmet37,nist_library_elements (2017).libdb,NISTNO:1560273,0.56975293,2.31E+10,130.0873148,9.517005412,3.74E-05,0.287429472,0.001724243,0.136467632,0.90598595,0.98562855,0.31905004,0.24181798,
,N-Methyl-L-valine_RT2,L-Isoleucine_RT2,CASNO:73-32-5,130.087332,[M-H]-,-1,130.08734,0.25576964,9.571328,0.07891414,070518Phhmet20,nist_library_elements (2017).libdb,NISTNO:1560273,0.3762455,1.04E+10,130.087332,9.584926351,2.02E-05,0.155424257,0.001083374,0.124866907,0.88899857,0.9922288,0,0.10011746,
,N-Methyl-L-valine_RT2,L-Isoleucine_RT2,CASNO:73-32-5,130.0873369,[M-H]-,-1,130.08734,0.25576964,9.571328,0.07891414,070518Phhmet38,nist_library_elements (2017).libdb,NISTNO:1560273,0.5301136,1.68E+10,130.0873369,9.493321737,1.53E-05,0.117843225,0.001266479,0.124579446,0.90145534,0.99410784,0.2516683,0.28046775,
,N-Methyl-L-valine_RT2,L-Isoleucine_RT2,CASNO:73-32-5,130.0873823,[M-H]-,-1,130.08734,0.25576964,9.571328,0.07891414,070518Phhmet2,nist_library_elements (2017).libdb,NISTNO:1560273,0.36390603,1.62E+10,130.0873823,9.52711792,3.01E-05,0.231070232,0.002227783,0.114771684,0.8310838,0.9884465,0,0.41911998,
,N-Methyl-L-valine_RT2,L-Isoleucine_RT2,CASNO:73-32-5,130.0873826,[M-H]-,-1,130.08734,0.25576964,9.571328,0.07891414,070518Phhmet19,nist_library_elements (2017).libdb,NISTNO:1560273,0.38072258,1.01E+10,130.0873826,9.548709106,3.04E-05,0.233916184,0.001068115,0.106969293,0.9153086,0.9883042,0,0.07697784,
,N-Methyl-L-valine_RT2,L-Isoleucine_RT2,CASNO:73-32-5,130.0872961,[M-H]-,-1,130.08734,0.25576964,9.571328,0.07891414,070518Phhmet39,nist_library_elements (2017).libdb,NISTNO:1560273,0.5253448,1.70E+10,130.0872961,9.555494181,5.61E-05,0.431493126,0.001220703,0.12203234,0.8985298,0.9784253,0.249923,0.22174588,
,N-Methyl-L-valine_RT2,L-Isoleucine_RT2,CASNO:73-32-5,130.0874,[M-H]-,-1,130.08734,0.25576964,9.571328,0.07891414,070518Phhmet3,nist_library_elements (2017).libdb,NISTNO:1560273,0.2110508,5.28E+10,130.0874,9.76463623,4.78E-05,0.367633813,0.001052856,0.375055885,0.07363566,0.98161834,0,0.81988734,
,N-Methyl-L-valine_RT2,L-Isoleucine_RT2,CASNO:73-32-5,130.0873165,[M-H]-,-1,130.08734,0.25576964,9.571328,0.07891414,070518Phhmet21,nist_library_elements (2017).libdb,NISTNO:1560273,0.37442374,1.12E+10,130.0873165,9.590879313,3.57E-05,0.274469377,0.001113892,0.102744683,0.8858422,0.9862765,0,0.20424066,
,N-Methyl-L-valine_RT2,L-Isoleucine_RT2,CASNO:73-32-5,130.0873258,[M-H]-,-1,130.08734,0.25576964,9.571328,0.07891414,070518Phhmet1,nist_library_elements (2017).libdb,NISTNO:1560273,0.381352,3.75E+10,130.0873258,9.559862264,2.64E-05,0.202646982,9.92E-04,0.338007005,0.91689247,0.9898676,0,0.8158211,
,N-Methyl-L-valine_RT2,Norleucine_RT2,CASNO:616-06-8,130.0873148,[M-H]-,-1,130.08734,NaN,9.571328,0.07891414,070518Phhmet37,nist_library_elements (2017).libdb,NISTNO:1007133,0.9458073,2.31E+10,130.0873148,9.517005412,3.74E-05,0.287429472,0.001724243,0.136467632,0.90598595,0.98562855,,0.24181798,
,N-Methyl-L-valine_RT2,Norleucine_RT2,CASNO:616-06-8,130.087332,[M-H]-,-1,130.08734,NaN,9.571328,0.07891414,070518Phhmet20,nist_library_elements (2017).libdb,NISTNO:1007133,0.94061375,1.04E+10,130.087332,9.584926351,2.02E-05,0.155424257,0.001083374,0.124866907,0.88899857,0.9922288,,0.10011746,
,N-Methyl-L-valine_RT2,Norleucine_RT2,CASNO:616-06-8,130.0873369,[M-H]-,-1,130.08734,NaN,9.571328,0.07891414,070518Phhmet38,nist_library_elements (2017).libdb,NISTNO:1007133,0.94778156,1.68E+10,130.0873369,9.493321737,1.53E-05,0.117843225,0.001266479,0.124579446,0.90145534,0.99410784,,0.28046775,
,N-Methyl-L-valine_RT2,Norleucine_RT2,CASNO:616-06-8,130.0873823,[M-H]-,-1,130.08734,NaN,9.571328,0.07891414,070518Phhmet2,nist_library_elements (2017).libdb,NISTNO:1007133,0.90976506,1.62E+10,130.0873823,9.52711792,3.01E-05,0.231070232,0.002227783,0.114771684,0.8310838,0.9884465,,0.41911998,
,N-Methyl-L-valine_RT2,Norleucine_RT2,CASNO:616-06-8,130.0873826,[M-H]-,-1,130.08734,NaN,9.571328,0.07891414,070518Phhmet19,nist_library_elements (2017).libdb,NISTNO:1007133,0.9518064,1.01E+10,130.0873826,9.548709106,3.04E-05,0.233916184,0.001068115,0.106969293,0.9153086,0.9883042,,0.07697784,
,N-Methyl-L-valine_RT2,Norleucine_RT2,CASNO:616-06-8,130.0872961,[M-H]-,-1,130.08734,NaN,9.571328,0.07891414,070518Phhmet39,nist_library_elements (2017).libdb,NISTNO:1007133,0.9384775,1.70E+10,130.0872961,9.555494181,5.61E-05,0.431493126,0.001220703,0.12203234,0.8985298,0.9784253,,0.22174588,
,N-Methyl-L-valine_RT2,Norleucine_RT2,CASNO:616-06-8,130.0874,[M-H]-,-1,130.08734,NaN,9.571328,0.07891414,070518Phhmet3,nist_library_elements (2017).libdb,NISTNO:1007133,0.527627,5.28E+10,130.0874,9.76463623,4.78E-05,0.367633813,0.001052856,0.375055885,0.07363566,0.98161834,,0.81988734,
,N-Methyl-L-valine_RT2,Norleucine_RT2,CASNO:616-06-8,130.0873165,[M-H]-,-1,130.08734,NaN,9.571328,0.07891414,070518Phhmet21,nist_library_elements (2017).libdb,NISTNO:1007133,0.93605936,1.12E+10,130.0873165,9.590879313,3.57E-05,0.274469377,0.001113892,0.102744683,0.8858422,0.9862765,,0.20424066,
,N-Methyl-L-valine_RT2,Norleucine_RT2,CASNO:616-06-8,130.0873258,[M-H]-,-1,130.08734,NaN,9.571328,0.07891414,070518Phhmet1,nist_library_elements (2017).libdb,NISTNO:1007133,0.95338,3.75E+10,130.0873258,9.559862264,2.64E-05,0.202646982,9.92E-04,0.338007005,0.91689247,0.9898676,,0.8158211,
,N-Methyl-L-valine_RT2,Threonic acid,CASNO:3909-12-4,135.0299317,[M-H]-,-1,135.02995,NaN,9.585465,0.021013623,070518Phhmet37,nist_library_elements (2017).libdb,NISTNO:1148107,0.9360278,2.67E+09,135.0299317,9.563685099,3.48E-05,0.257847644,0.002380371,0.081588928,0.884948,0.98710763,,0.001127197,
,N-Methyl-L-valine_RT2,Threonic acid,CASNO:3909-12-4,135.0299355,[M-H]-,-1,135.02995,NaN,9.585465,0.021013623,070518Phhmet20,nist_library_elements (2017).libdb,NISTNO:1148107,0.93870366,4.35E+09,135.0299355,9.584926351,3.85E-05,0.285489919,0.002243042,0.078401168,0.89168173,0.9857255,,0.019552663,
,N-Methyl-L-valine_RT2,Threonic acid,CASNO:3909-12-4,135.0299551,[M-H]-,-1,135.02995,NaN,9.585465,0.021013623,070518Phhmet38,nist_library_elements (2017).libdb,NISTNO:1148102,0.9673961,1.76E+09,135.0299551,9.568600464,5.82E-05,0.431090244,0.002349854,0.057204612,0.894368,0.9784455,0.9880556,8.40E-05,
,N-Methyl-L-valine_RT2,Threonic acid,CASNO:3909-12-4,135.029994,[M-H]-,-1,135.02995,NaN,9.585465,0.021013623,070518Phhmet2,nist_library_elements (2017).libdb,NISTNO:1148107,0.95707655,5.14E+09,135.029994,9.588074748,9.71E-05,0.71940524,0.002365112,0.069558112,0.9501233,0.9640298,,0.06410085,
,N-Methyl-L-valine_RT2,Threonic acid,CASNO:3909-12-4,135.0299887,[M-H]-,-1,135.02995,NaN,9.585465,0.021013623,070518Phhmet19,nist_library_elements (2017).libdb,NISTNO:1148101,0.9699611,4.44E+09,135.0299887,9.601309204,9.18E-05,0.68002952,0.002365112,0.091597017,0.9143158,0.96599853,0.9898304,0.02124694,
,N-Methyl-L-valine_RT2,Threonic acid,CASNO:3909-12-4,135.0299101,[M-H]-,-1,135.02995,NaN,9.585465,0.021013623,070518Phhmet39,nist_library_elements (2017).libdb,NISTNO:1148102,0.9785025,2.11E+09,135.0299101,9.555494181,1.32E-05,0.09765597,0.002197266,0.058871019,0.93307763,0.9951172,0.98810583,5.92E-04,
,N-Methyl-L-valine_RT2,Threonic acid,CASNO:3909-12-4,135.03,[M-H]-,-1,135.02995,NaN,9.585465,0.021013623,070518Phhmet3,nist_library_elements (2017).libdb,NISTNO:1148107,0.9664963,5.22E+09,135.03,9.591328939,1.03E-04,0.763808165,0.002059937,0.06449997,0.97118306,0.96180964,,0.001629739,
,N-Methyl-L-valine_RT2,Threonic acid,CASNO:3909-12-4,135.0299093,[M-H]-,-1,135.02995,NaN,9.585465,0.021013623,070518Phhmet21,nist_library_elements (2017).libdb,NISTNO:1148101,0.9745285,4.92E+09,135.0299093,9.590879313,1.24E-05,0.091614095,0.001556396,0.080718128,0.9121624,0.9954193,0.98835367,0.046722077,
,N-Methyl-L-valine_RT2,Threonic acid,CASNO:3909-12-4,135.0299496,[M-H]-,-1,135.02995,NaN,9.585465,0.021013623,070518Phhmet1,nist_library_elements (2017).libdb,NISTNO:1148101,0.9833093,3.14E+09,135.0299496,9.624883016,5.27E-05,0.389961329,0.002319336,0.075515103,0.9705334,0.98050195,0.9885038,0.002448654,
,N-Methyl-L-valine_RT2,Uric acid,CASNO:69-93-2,167.0210431,[M-H]-,-1,167.02104,NaN,9.571203,0.015420385,070518Phhmet37,nist_library_elements (2017).libdb,NISTNO:1054035,0.96294326,1.70E+09,167.0210431,9.563685099,2.04E-05,0.122172924,0.002059937,0.071925449,0.93199533,0.99389136,,5.19E-04,
,N-Methyl-L-valine_RT2,Uric acid,CASNO:69-93-2,167.0209956,[M-H]-,-1,167.02104,NaN,9.571203,0.015420385,070518Phhmet20,nist_library_elements (2017).libdb,NISTNO:1054035,0.9796732,1.49E+08,167.0209956,9.584926351,6.79E-05,0.406536685,0.002044678,0.071473185,,0.97967315,,R,
,N-Methyl-L-valine_RT2,Uric acid,CASNO:69-93-2,167.0210618,[M-H]-,-1,167.02104,NaN,9.571203,0.015420385,070518Phhmet38,nist_library_elements (2017).libdb,NISTNO:1352380,0.956413,1.28E+09,167.0210618,9.568600464,1.69E-06,0.010133441,0.001739502,0.066333179,0.79407537,0.9994933,0.9961653,3.37E-04,
,N-Methyl-L-valine_RT2,Uric acid,CASNO:69-93-2,167.0209743,[M-H]-,-1,167.02104,NaN,9.571203,0.015420385,070518Phhmet2,nist_library_elements (2017).libdb,NISTNO:1054035,0.97328913,1.51E+08,167.0209743,9.588074748,8.92E-05,0.534217571,0.001541138,0.054473337,,0.97328913,,R,
,N-Methyl-L-valine_RT2,Uric acid,CASNO:69-93-2,167.0210542,[M-H]-,-1,167.02104,NaN,9.571203,0.015420385,070518Phhmet19,nist_library_elements (2017).libdb,NISTNO:1054035,0.9971935,1.38E+08,167.0210542,9.548709106,9.37E-06,0.056127969,0.002548218,0.052600098,,0.9971936,,R,
,N-Methyl-L-valine_RT2,Uric acid,CASNO:69-93-2,167.0210055,[M-H]-,-1,167.02104,NaN,9.571203,0.015420385,070518Phhmet39,nist_library_elements (2017).libdb,NISTNO:1054035,0.9119916,1.46E+09,167.0210055,9.555494181,5.80E-05,0.347310222,0.002090454,0.070496996,0.8413487,0.9826345,,0.002458613,
,N-Methyl-L-valine_RT2,Uric acid,CASNO:69-93-2,167.021065,[M-H]-,-1,167.02104,NaN,9.571203,0.015420385,070518Phhmet3,nist_library_elements (2017).libdb,NISTNO:1054035,0.9995567,9.77E+07,167.021065,9.591328939,1.48E-06,0.008863878,0.001373291,0.030843025,,0.9995568,,R,
,N-Methyl-L-valine_RT2,Uric acid,CASNO:69-93-2,167.0209735,[M-H]-,-1,167.02104,NaN,9.571203,0.015420385,070518Phhmet21,nist_library_elements (2017).libdb,NISTNO:1054035,0.9730428,1.35E+08,167.0209735,9.559870402,9.00E-05,0.539144432,0.002548218,0.047998103,,0.9730428,,R,
,N-Methyl-L-valine_RT2,Uric acid,CASNO:69-93-2,167.0210754,[M-H]-,-1,167.02104,NaN,9.571203,0.015420385,070518Phhmet1,nist_library_elements (2017).libdb,NISTNO:1054035,0.9964551,6.13E+07,167.0210754,9.580137126,1.18E-05,0.070897721,0.00100708,0.04356486,,0.99645513,,R,
,N-Methyl-L-valine_RT2,DL-.beta.-Leucine_RT2,CASNO:5699-54-7,130.0873148,[M-H]-,-1,130.08734,NaN,9.571328,0.07891414,070518Phhmet37,nist_library_elements (2017).libdb,NISTNO:1557412,0.3783229,2.31E+10,130.0873148,9.517005412,3.74E-05,0.287429472,0.001724243,0.136467632,0.90598595,0.98562855,0,0.24181798,
,N-Methyl-L-valine_RT2,DL-.beta.-Leucine_RT2,CASNO:5699-54-7,130.087332,[M-H]-,-1,130.08734,NaN,9.571328,0.07891414,070518Phhmet20,nist_library_elements (2017).libdb,NISTNO:1557412,0.3762455,1.04E+10,130.087332,9.584926351,2.02E-05,0.155424257,0.001083374,0.124866907,0.88899857,0.9922288,0,0.10011746,
,N-Methyl-L-valine_RT2,DL-.beta.-Leucine_RT2,CASNO:5699-54-7,130.0873369,[M-H]-,-1,130.08734,NaN,9.571328,0.07891414,070518Phhmet38,nist_library_elements (2017).libdb,NISTNO:1557412,0.37911263,1.68E+10,130.0873369,9.493321737,1.53E-05,0.117843225,0.001266479,0.124579446,0.90145534,0.99410784,0,0.28046775,
,N-Methyl-L-valine_RT2,DL-.beta.-Leucine_RT2,CASNO:5699-54-7,130.0873823,[M-H]-,-1,130.08734,NaN,9.571328,0.07891414,070518Phhmet2,nist_library_elements (2017).libdb,NISTNO:1557412,0.36390603,1.62E+10,130.0873823,9.52711792,3.01E-05,0.231070232,0.002227783,0.114771684,0.8310838,0.9884465,0,0.41911998,
,N-Methyl-L-valine_RT2,DL-.beta.-Leucine_RT2,CASNO:5699-54-7,130.0873826,[M-H]-,-1,130.08734,NaN,9.571328,0.07891414,070518Phhmet19,nist_library_elements (2017).libdb,NISTNO:1557412,0.38072258,1.01E+10,130.0873826,9.548709106,3.04E-05,0.233916184,0.001068115,0.106969293,0.9153086,0.9883042,0,0.07697784,
,N-Methyl-L-valine_RT2,DL-.beta.-Leucine_RT2,CASNO:5699-54-7,130.0872961,[M-H]-,-1,130.08734,NaN,9.571328,0.07891414,070518Phhmet39,nist_library_elements (2017).libdb,NISTNO:1557412,0.375391,1.70E+10,130.0872961,9.555494181,5.61E-05,0.431493126,0.001220703,0.12203234,0.8985298,0.9784253,0,0.22174588,
,N-Methyl-L-valine_RT2,DL-.beta.-Leucine_RT2,CASNO:5699-54-7,130.0874,[M-H]-,-1,130.08734,NaN,9.571328,0.07891414,070518Phhmet3,nist_library_elements (2017).libdb,NISTNO:1557412,0.2110508,5.28E+10,130.0874,9.76463623,4.78E-05,0.367633813,0.001052856,0.375055885,0.07363566,0.98161834,0,0.81988734,
,N-Methyl-L-valine_RT2,DL-.beta.-Leucine_RT2,CASNO:5699-54-7,130.0873165,[M-H]-,-1,130.08734,NaN,9.571328,0.07891414,070518Phhmet21,nist_library_elements (2017).libdb,NISTNO:1557412,0.37442374,1.12E+10,130.0873165,9.590879313,3.57E-05,0.274469377,0.001113892,0.102744683,0.8858422,0.9862765,0,0.20424066,
,N-Methyl-L-valine_RT2,DL-.beta.-Leucine_RT2,CASNO:5699-54-7,130.0873258,[M-H]-,-1,130.08734,NaN,9.571328,0.07891414,070518Phhmet1,nist_library_elements (2017).libdb,NISTNO:1557412,0.381352,3.75E+10,130.0873258,9.559862264,2.64E-05,0.202646982,9.92E-04,0.338007005,0.91689247,0.9898676,0,0.8158211,
,N-Methyl-L-valine_RT2,(R)-3-Amino-4-methylpentanoic acid_RT2,CASNO:75992-50-6,130.0873148,[M-H]-,-1,130.08734,NaN,9.571328,0.07891414,070518Phhmet37,nist_library_elements (2017).libdb,NISTNO:1471784,0.3787632,2.31E+10,130.0873148,9.517005412,3.74E-05,0.287429472,0.001724243,0.136467632,0.90598595,0.98562855,7.34E-04,0.24181798,
,N-Methyl-L-valine_RT2,(R)-3-Amino-4-methylpentanoic acid_RT2,CASNO:75992-50-6,130.087332,[M-H]-,-1,130.08734,NaN,9.571328,0.07891414,070518Phhmet20,nist_library_elements (2017).libdb,NISTNO:1471777,0.3762455,1.04E+10,130.087332,9.584926351,2.02E-05,0.155424257,0.001083374,0.124866907,0.88899857,0.9922288,0,0.10011746,
,N-Methyl-L-valine_RT2,(R)-3-Amino-4-methylpentanoic acid_RT2,CASNO:75992-50-6,130.0873369,[M-H]-,-1,130.08734,NaN,9.571328,0.07891414,070518Phhmet38,nist_library_elements (2017).libdb,NISTNO:1471784,0.37945992,1.68E+10,130.0873369,9.493321737,1.53E-05,0.117843225,0.001266479,0.124579446,0.90145534,0.99410784,5.79E-04,0.28046775,
,N-Methyl-L-valine_RT2,(R)-3-Amino-4-methylpentanoic acid_RT2,CASNO:75992-50-6,130.0873823,[M-H]-,-1,130.08734,NaN,9.571328,0.07891414,070518Phhmet2,nist_library_elements (2017).libdb,NISTNO:1471777,0.36390603,1.62E+10,130.0873823,9.52711792,3.01E-05,0.231070232,0.002227783,0.114771684,0.8310838,0.9884465,0,0.41911998,
,N-Methyl-L-valine_RT2,(R)-3-Amino-4-methylpentanoic acid_RT2,CASNO:75992-50-6,130.0873826,[M-H]-,-1,130.08734,NaN,9.571328,0.07891414,070518Phhmet19,nist_library_elements (2017).libdb,NISTNO:1471777,0.38072258,1.01E+10,130.0873826,9.548709106,3.04E-05,0.233916184,0.001068115,0.106969293,0.9153086,0.9883042,0,0.07697784,
,N-Methyl-L-valine_RT2,(R)-3-Amino-4-methylpentanoic acid_RT2,CASNO:75992-50-6,130.0872961,[M-H]-,-1,130.08734,NaN,9.571328,0.07891414,070518Phhmet39,nist_library_elements (2017).libdb,NISTNO:1471784,0.37573588,1.70E+10,130.0872961,9.555494181,5.61E-05,0.431493126,0.001220703,0.12203234,0.8985298,0.9784253,5.75E-04,0.22174588,
,N-Methyl-L-valine_RT2,(R)-3-Amino-4-methylpentanoic acid_RT2,CASNO:75992-50-6,130.0874,[M-H]-,-1,130.08734,NaN,9.571328,0.07891414,070518Phhmet3,nist_library_elements (2017).libdb,NISTNO:1471784,0.21455984,5.28E+10,130.0874,9.76463623,4.78E-05,0.367633813,0.001052856,0.375055885,0.07363566,0.98161834,0.005848394,0.81988734,
,N-Methyl-L-valine_RT2,(R)-3-Amino-4-methylpentanoic acid_RT2,CASNO:75992-50-6,130.0873165,[M-H]-,-1,130.08734,NaN,9.571328,0.07891414,070518Phhmet21,nist_library_elements (2017).libdb,NISTNO:1471777,0.37442374,1.12E+10,130.0873165,9.590879313,3.57E-05,0.274469377,0.001113892,0.102744683,0.8858422,0.9862765,0,0.20424066,
,N-Methyl-L-valine_RT2,(R)-3-Amino-4-methylpentanoic acid_RT2,CASNO:75992-50-6,130.0873258,[M-H]-,-1,130.08734,NaN,9.571328,0.07891414,070518Phhmet1,nist_library_elements (2017).libdb,NISTNO:1471777,0.381352,3.75E+10,130.0873258,9.559862264,2.64E-05,0.202646982,9.92E-04,0.338007005,0.91689247,0.9898676,0,0.8158211,
,N-Methyl-L-valine_RT2,4-Amino-4-methylpentanoic acid_RT2,CASNO:3235-46-9,130.0873148,[M-H]-,-1,130.08734,NaN,9.571328,0.07891414,070518Phhmet37,nist_library_elements (2017).libdb,NISTNO:1471708,0.3783229,2.31E+10,130.0873148,9.517005412,3.74E-05,0.287429472,0.001724243,0.136467632,0.90598595,0.98562855,0,0.24181798,
,N-Methyl-L-valine_RT2,4-Amino-4-methylpentanoic acid_RT2,CASNO:3235-46-9,130.087332,[M-H]-,-1,130.08734,NaN,9.571328,0.07891414,070518Phhmet20,nist_library_elements (2017).libdb,NISTNO:1471708,0.3762455,1.04E+10,130.087332,9.584926351,2.02E-05,0.155424257,0.001083374,0.124866907,0.88899857,0.9922288,0,0.10011746,
,N-Methyl-L-valine_RT2,4-Amino-4-methylpentanoic acid_RT2,CASNO:3235-46-9,130.0873369,[M-H]-,-1,130.08734,NaN,9.571328,0.07891414,070518Phhmet38,nist_library_elements (2017).libdb,NISTNO:1471708,0.37911263,1.68E+10,130.0873369,9.493321737,1.53E-05,0.117843225,0.001266479,0.124579446,0.90145534,0.99410784,0,0.28046775,
,N-Methyl-L-valine_RT2,4-Amino-4-methylpentanoic acid_RT2,CASNO:3235-46-9,130.0873823,[M-H]-,-1,130.08734,NaN,9.571328,0.07891414,070518Phhmet2,nist_library_elements (2017).libdb,NISTNO:1471708,0.36390603,1.62E+10,130.0873823,9.52711792,3.01E-05,0.231070232,0.002227783,0.114771684,0.8310838,0.9884465,0,0.41911998,
,N-Methyl-L-valine_RT2,4-Amino-4-methylpentanoic acid_RT2,CASNO:3235-46-9,130.0873826,[M-H]-,-1,130.08734,NaN,9.571328,0.07891414,070518Phhmet19,nist_library_elements (2017).libdb,NISTNO:1471708,0.38072258,1.01E+10,130.0873826,9.548709106,3.04E-05,0.233916184,0.001068115,0.106969293,0.9153086,0.9883042,0,0.07697784,
,N-Methyl-L-valine_RT2,4-Amino-4-methylpentanoic acid_RT2,CASNO:3235-46-9,130.0872961,[M-H]-,-1,130.08734,NaN,9.571328,0.07891414,070518Phhmet39,nist_library_elements (2017).libdb,NISTNO:1471708,0.375391,1.70E+10,130.0872961,9.555494181,5.61E-05,0.431493126,0.001220703,0.12203234,0.8985298,0.9784253,0,0.22174588,
,N-Methyl-L-valine_RT2,4-Amino-4-methylpentanoic acid_RT2,CASNO:3235-46-9,130.0874,[M-H]-,-1,130.08734,NaN,9.571328,0.07891414,070518Phhmet3,nist_library_elements (2017).libdb,NISTNO:1471716,0.21185935,5.28E+10,130.0874,9.76463623,4.78E-05,0.367633813,0.001052856,0.375055885,0.07363566,0.98161834,0.001347589,0.81988734,
,N-Methyl-L-valine_RT2,4-Amino-4-methylpentanoic acid_RT2,CASNO:3235-46-9,130.0873165,[M-H]-,-1,130.08734,NaN,9.571328,0.07891414,070518Phhmet21,nist_library_elements (2017).libdb,NISTNO:1471708,0.37442374,1.12E+10,130.0873165,9.590879313,3.57E-05,0.274469377,0.001113892,0.102744683,0.8858422,0.9862765,0,0.20424066,
,N-Methyl-L-valine_RT2,4-Amino-4-methylpentanoic acid_RT2,CASNO:3235-46-9,130.0873258,[M-H]-,-1,130.08734,NaN,9.571328,0.07891414,070518Phhmet1,nist_library_elements (2017).libdb,NISTNO:1471708,0.381352,3.75E+10,130.0873258,9.559862264,2.64E-05,0.202646982,9.92E-04,0.338007005,0.91689247,0.9898676,0,0.8158211,
,N-Methyl-L-valine_RT2,6-Aminocaproic acid_RT2,CASNO:60-32-2,130.0873148,[M-H]-,-1,130.08734,NaN,9.571328,0.07891414,070518Phhmet37,nist_library_elements (2017).libdb,NISTNO:1359957,0.43453908,2.31E+10,130.0873148,9.517005412,3.74E-05,0.287429472,0.001724243,0.136467632,0.90598595,0.98562855,0.09369361,0.24181798,
,N-Methyl-L-valine_RT2,6-Aminocaproic acid_RT2,CASNO:60-32-2,130.087332,[M-H]-,-1,130.08734,NaN,9.571328,0.07891414,070518Phhmet20,nist_library_elements (2017).libdb,NISTNO:1359956,0.3762455,1.04E+10,130.087332,9.584926351,2.02E-05,0.155424257,0.001083374,0.124866907,0.88899857,0.9922288,0,0.10011746,
,N-Methyl-L-valine_RT2,6-Aminocaproic acid_RT2,CASNO:60-32-2,130.0873369,[M-H]-,-1,130.08734,NaN,9.571328,0.07891414,070518Phhmet38,nist_library_elements (2017).libdb,NISTNO:1359957,0.42345622,1.68E+10,130.0873369,9.493321737,1.53E-05,0.117843225,0.001266479,0.124579446,0.90145534,0.99410784,0.07390599,0.28046775,
,N-Methyl-L-valine_RT2,6-Aminocaproic acid_RT2,CASNO:60-32-2,130.0873823,[M-H]-,-1,130.08734,NaN,9.571328,0.07891414,070518Phhmet2,nist_library_elements (2017).libdb,NISTNO:1359956,0.36390603,1.62E+10,130.0873823,9.52711792,3.01E-05,0.231070232,0.002227783,0.114771684,0.8310838,0.9884465,0,0.41911998,
,N-Methyl-L-valine_RT2,6-Aminocaproic acid_RT2,CASNO:60-32-2,130.0873826,[M-H]-,-1,130.08734,NaN,9.571328,0.07891414,070518Phhmet19,nist_library_elements (2017).libdb,NISTNO:1359956,0.38072258,1.01E+10,130.0873826,9.548709106,3.04E-05,0.233916184,0.001068115,0.106969293,0.9153086,0.9883042,0,0.07697784,
,N-Methyl-L-valine_RT2,6-Aminocaproic acid_RT2,CASNO:60-32-2,130.0872961,[M-H]-,-1,130.08734,NaN,9.571328,0.07891414,070518Phhmet39,nist_library_elements (2017).libdb,NISTNO:1359957,0.41942707,1.70E+10,130.0872961,9.555494181,5.61E-05,0.431493126,0.001220703,0.12203234,0.8985298,0.9784253,0.07339346,0.22174588,
,N-Methyl-L-valine_RT2,6-Aminocaproic acid_RT2,CASNO:60-32-2,130.0874,[M-H]-,-1,130.08734,NaN,9.571328,0.07891414,070518Phhmet3,nist_library_elements (2017).libdb,NISTNO:1359956,0.2322774,5.28E+10,130.0874,9.76463623,4.78E-05,0.367633813,0.001052856,0.375055885,0.07363566,0.98161834,0.035377663,0.81988734,
,N-Methyl-L-valine_RT2,6-Aminocaproic acid_RT2,CASNO:60-32-2,130.0873165,[M-H]-,-1,130.08734,NaN,9.571328,0.07891414,070518Phhmet21,nist_library_elements (2017).libdb,NISTNO:1359956,0.37442374,1.12E+10,130.0873165,9.590879313,3.57E-05,0.274469377,0.001113892,0.102744683,0.8858422,0.9862765,0,0.20424066,
,N-Methyl-L-valine_RT2,6-Aminocaproic acid_RT2,CASNO:60-32-2,130.0873258,[M-H]-,-1,130.08734,NaN,9.571328,0.07891414,070518Phhmet1,nist_library_elements (2017).libdb,NISTNO:1359956,0.381352,3.75E+10,130.0873258,9.559862264,2.64E-05,0.202646982,9.92E-04,0.338007005,0.91689247,0.9898676,0,0.8158211,
,L-Isoleucine_RT3,L-Isoleucine_RT3,CASNO:73-32-5,130.0873498,[M-H]-,-1,130.08736,NaN,9.782023,0.023261355,070518Phhmet37,nist_library_elements (2017).libdb,NISTNO:1560273,0.7864889,3.44E+10,130.0873498,9.781964111,2.44E-06,0.018768135,0.001174927,0.128949165,0.21671988,0.9990616,0.90555423,0.9705946,
